structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
Subfornical organ,4.6875e-05,9.375e-05,0.00014062500000000002
Substantia innominata,0.010703125,0.009828125,0.02053125
"Agranular insular area, posterior part, layer 5",0.0027187500000000002,0.00259375,0.0053125
Subparaventricular zone,0.0006718750000000001,0.00040625000000000004,0.001078125
supraoptic commissures,6.25e-05,7.8125e-05,0.00014062500000000002
Subceruleus nucleus,6.25e-05,7.8125e-05,0.00014062500000000002
Bed nuclei of the stria terminalis,0.004859375,0.005265625,0.010125
Medulla,0.018109375,0.019234375,0.03734375
"Agranular insular area, posterior part, layer 6b",6.25e-05,6.25e-05,0.000125
Preparasubthalamic nucleus,3.125e-05,1.5625e-05,4.6875e-05
Sublaterodorsal nucleus,0.00021875,0.00021875,0.0004375
Mediodorsal nucleus of thalamus,0.00471875,0.0044843750000000005,0.009203125
"Prelimbic area, layer 5",0.0035625,0.0037031250000000003,0.007265625
Parasubthalamic nucleus,0.000703125,0.000625,0.0013281249999999999
Submedial nucleus of the thalamus,0.00109375,0.00103125,0.002125
"Perirhinal area, layer 6b",4.6875e-05,7.8125e-05,0.000125
Infracerebellar nucleus,0.00028125000000000003,0.000234375,0.000515625
"Substantia nigra, compact part",0.000765625,0.000703125,0.00146875
"Posterolateral visual area, layer 6a",0.000359375,0.000296875,0.0006562499999999999
cuneate fascicle,7.8125e-05,4.6875e-05,0.000125
"Substantia nigra, reticular part",0.0054062500000000005,0.005515625,0.010921875000000001
Field CA1,0.036984375,0.0366875,0.073671875
Supraoptic nucleus,0.000125,0.00015625,0.00028125000000000003
"Posterolateral visual area, layer 6b",3.125e-05,1.5625e-05,4.6875e-05
ventral tegmental decussation,1.5625e-05,0.000171875,0.0001875
"Anteromedial visual area, layer 4",0.000265625,0.000234375,0.0005
Medial amygdalar nucleus,0.006984375,0.006875,0.013859375
"Orbital area, lateral part, layer 2/3",0.0022500000000000003,0.0024375,0.004687500000000001
vestibular nerve,0.0009218750000000001,0.000984375,0.00190625
"Subparafascicular nucleus, magnocellular part",0.00025,0.000234375,0.000484375
"Lateral visual area, layer 1",0.0005625000000000001,0.0006718750000000001,0.0012343750000000002
"Subparafascicular nucleus, parvicellular part",0.00059375,0.000390625,0.000984375
Field CA2,0.001546875,0.00153125,0.003078125
Ectorhinal area/Layer 2/3,0.0015,0.0019375,0.0034375
medial corticohypothalamic tract,4.6875e-05,3.125e-05,7.8125e-05
"Spinal nucleus of the trigeminal, caudal part",0.006,0.00596875,0.01196875
"Retrosplenial area, ventral part, layer 2/3",0.004546875,0.004265625,0.008812500000000001
"Anteromedial visual area, layer 5",0.0006875,0.0008125000000000001,0.0015
"Retrosplenial area, dorsal part, layer 2/3",0.003390625,0.003125,0.006515625000000001
columns of the fornix,0.0009375,0.000734375,0.001671875
"Spinal nucleus of the trigeminal, interpolar part",0.006546875,0.0064218750000000005,0.012968750000000001
"Orbital area, lateral part, layer 6a",0.001734375,0.0018125,0.003546875
"Anteromedial visual area, layer 6b",0.000125,0.000171875,0.000296875
"Retrosplenial area, dorsal part, layer 1",0.003078125,0.0031875000000000002,0.006265625
dorsal hippocampal commissure,0.0035,0.0034375,0.0069375
"Spinal nucleus of the trigeminal, oral part",0.00390625,0.0035,0.00740625
"Orbital area, lateral part, layer 1",0.001375,0.0013593750000000001,0.002734375
ventral hippocampal commissure,0.00020312500000000002,0.000296875,0.0005
"Primary somatosensory area, upper limb, layer 1",0.001765625,0.0018437500000000001,0.003609375
"Basolateral amygdalar nucleus, ventral part",0.001484375,0.00153125,0.003015625
"Posterior auditory area, layer 6b",7.8125e-05,4.6875e-05,0.000125
Midbrain trigeminal nucleus,4.6875e-05,6.25e-05,0.000109375
"Primary somatosensory area, trunk, layer 6b",0.000171875,0.000234375,0.00040625
Field CA3,0.022625,0.02221875,0.04484375
alveus,0.00503125,0.0050625,0.01009375
"posteromedial visual area, layer 6b",4.6875e-05,0.000171875,0.00021874999999999998
Subthalamic nucleus,0.00065625,0.0006875,0.00134375
Striatum,0.00878125,0.010171875,0.018953125
"Primary somatosensory area, lower limb, layer 6a",0.0018593750000000001,0.001875,0.003734375
brachium of the inferior colliculus,0.000828125,0.001046875,0.001875
Medial habenula,0.0009218750000000001,0.000765625,0.0016875000000000002
"Orbital area, medial part, layer 1",0.0013437500000000001,0.0023125,0.0036562499999999998
"Orbital area, lateral part, layer 6b",0.00014062500000000002,0.00015625,0.00029687500000000005
"posteromedial visual area, layer 4",0.000265625,0.000390625,0.00065625
Subiculum,0.0073750000000000005,0.007953125,0.015328125000000001
dorsal acoustic stria,3.125e-05,6.25e-05,9.375e-05
Main olfactory bulb,0.058125,0.058453125,0.116578125
"Primary somatosensory area, lower limb, layer 6b",9.375e-05,0.000171875,0.000265625
Cerebellum,0.0033125,0.002625,0.0059375
Medial preoptic nucleus,0.0015,0.0015,0.003
"Ventral auditory area, layer 6a",0.0009375,0.00103125,0.00196875
Medial preoptic area,0.002046875,0.0022343750000000002,0.00428125
Supramammillary nucleus,0.0009218750000000001,0.000953125,0.001875
"Entorhinal area, medial part, dorsal zone, layer 1",0.0045625,0.0043125,0.008875000000000001
"Dorsal auditory area, layer 1",0.000640625,0.00065625,0.001296875
dorsal fornix,0.000109375,0.000125,0.000234375
Medial pretectal area,0.0001875,0.00020312500000000002,0.000390625
Supratrigeminal nucleus,0.001,0.000859375,0.001859375
dorsal limb,0.00071875,0.000609375,0.0013281249999999999
"Perirhinal area, layer 1",0.000984375,0.0006718750000000001,0.0016562500000000002
"Retrosplenial area, ventral part, layer 1",0.0027031250000000002,0.003109375,0.0058125
"Entorhinal area, medial part, dorsal zone, layer 2",0.004390625,0.004546875,0.008937500000000001
"Central amygdalar nucleus, capsular part",0.00128125,0.0011250000000000001,0.0024062500000000004
Thalamus,0.002859375,0.003078125,0.0059375
"Central amygdalar nucleus, lateral part",0.000875,0.000875,0.00175
dorsal spinocerebellar tract,0.0005625000000000001,0.000453125,0.001015625
"Infralimbic area, layer 2/3",0.0003125,0.000265625,0.0005781250000000001
"Primary somatosensory area, nose, layer 1",0.00153125,0.0013437500000000001,0.002875
"Central amygdalar nucleus, medial part",0.0025625,0.0027031250000000002,0.005265625
Medial septal nucleus,0.000546875,0.002265625,0.0028125
"posteromedial visual area, layer 5",0.001,0.000984375,0.001984375
Postpiriform transition area,0.004875,0.0048125,0.0096875
"Lateral visual area, layer 4",0.0006718750000000001,0.00065625,0.001328125
Tegmental reticular nucleus,0.0027187500000000002,0.00253125,0.00525
Central lateral nucleus of the thalamus,0.0013437500000000001,0.00153125,0.002875
"Primary somatosensory area, upper limb, layer 4",0.001765625,0.00175,0.003515625
external capsule,0.002953125,0.003359375,0.0063125
Nucleus of the brachium of the inferior colliculus,0.000328125,0.00021875,0.000546875
Triangular nucleus of septum,0.001203125,0.00165625,0.002859375
"Orbital area, medial part, layer 2/3",0.0007968750000000001,0.00075,0.001546875
Claustrum,0.002171875,0.00196875,0.004140625
Nucleus of Darkschewitsch,0.000265625,0.0004375,0.000703125
"Anterior cingulate area, ventral part, layer 1",0.001703125,0.00171875,0.003421875
"Retrosplenial area, ventral part, layer 6a",0.002546875,0.002171875,0.004718750000000001
Central linear nucleus raphe,6.25e-05,0.00046875,0.00053125
"Primary visual area, layer 1",0.00459375,0.004796875,0.009390625
fasciculus retroflexus,0.0009218750000000001,0.0006718750000000001,0.0015937500000000001
Diagonal band nucleus,0.0024375,0.002390625,0.004828125
"Taenia tecta, dorsal part",0.0024375,0.00309375,0.00553125
"Ventral auditory area, layer 6b",9.375e-05,0.000234375,0.00032812499999999997
Central medial nucleus of the thalamus,0.000515625,0.001203125,0.00171875
"Dorsal auditory area, layer 2/3",0.0013593750000000001,0.00121875,0.002578125
"Anterolateral visual area, layer 6a",0.00046875,0.000515625,0.000984375
fimbria,0.005359375,0.0051875,0.010546875
Nucleus incertus,0.00034375,0.000421875,0.000765625
"Taenia tecta, ventral part",0.002609375,0.0026875000000000002,0.005296875
"Orbital area, ventrolateral part, layer 6a",0.000828125,0.000734375,0.0015625
Subparafascicular area,0.000234375,0.00078125,0.001015625
"Retrosplenial area, dorsal part, layer 5",0.004078125,0.004359375,0.0084375
habenular commissure,0.000125,0.000171875,0.000296875
Nucleus of the lateral lemniscus,0.0026875000000000002,0.002625,0.0053125
"Lateral visual area, layer 5",0.0011093750000000001,0.001265625,0.0023750000000000004
Tuberal nucleus,0.00140625,0.00128125,0.0026875
Cuneiform nucleus,0.0018437500000000001,0.001796875,0.003640625
