structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
Bed nucleus of the anterior commissure,0.001758,0.0018889999999999998,0.003647
"Orbital area, ventrolateral part, layer 2/3",0.062545,0.053087999999999996,0.115633
"Temporal association areas, layer 5",0.197102,0.18650699999999998,0.383609
Bed nucleus of the accessory olfactory tract,0.0065439999999999995,0.007442,0.013985999999999998
"Anterior cingulate area, ventral part, layer 2/3",0.105656,0.111034,0.21669
Magnocellular nucleus,0.07942099999999999,0.078392,0.15781299999999998
stria terminalis,0.084492,0.086479,0.17097099999999998
"Basolateral amygdalar nucleus, anterior part",0.12626099999999998,0.115632,0.24189299999999997
"Prelimbic area, layer 2/3",0.065514,0.069772,0.13528600000000002
"Primary visual area, layer 6b",0.026161,0.025932999999999998,0.052094
Magnocellular reticular nucleus,0.129004,0.14449199999999998,0.27349599999999996
Septofimbrial nucleus,0.12761799999999998,0.138652,0.26627
"Basolateral amygdalar nucleus, posterior part",0.139907,0.156635,0.296542
Midbrain,1.641405,1.646993,3.288398
"Agranular insular area, posterior part, layer 6a",0.094437,0.099604,0.194041
Supragenual nucleus,0.0038429999999999996,0.003934,0.007776999999999999
"Primary motor area, Layer 1",0.323096,0.31526699999999996,0.638363
Subgeniculate nucleus,0.010525999999999999,0.008586,0.019111999999999997
Suprageniculate nucleus,0.041201999999999996,0.044411,0.085613
superior cerebelar peduncles,0.09740499999999999,0.093539,0.190944
"Basomedial amygdalar nucleus, anterior part",0.14149599999999998,0.13639199999999999,0.27788799999999997
"Agranular insular area, dorsal part, layer 2/3",0.233072,0.250758,0.48383
"Retrosplenial area, dorsal part, layer 6b",0.006207,0.0070739999999999996,0.013281
Accessory supraoptic group,0.002375,0.002286,0.004661
Septohippocampal nucleus,0.008412,0.008132,0.016544
"Basomedial amygdalar nucleus, posterior part",0.13697199999999998,0.162578,0.29955
"Perirhinal area, layer 6a",0.008607,0.007729,0.016336
superior colliculus commissure,0.006895,0.007261,0.014156
Subfornical organ,0.00843,0.009913,0.018342999999999998
Substantia innominata,0.580835,0.5708489999999999,1.151684
"Agranular insular area, posterior part, layer 5",0.18068299999999998,0.176984,0.35766699999999996
Subparaventricular zone,0.04196,0.040714,0.082674
supraoptic commissures,0.005855,0.005575999999999999,0.011431
Subceruleus nucleus,0.00671,0.006462,0.013172
Bed nuclei of the stria terminalis,0.290713,0.285209,0.575922
Medulla,1.088292,1.108236,2.196528
"Agranular insular area, posterior part, layer 6b",0.003846,0.004437,0.008283
Preparasubthalamic nucleus,0.001944,0.0018349999999999998,0.003779
Sublaterodorsal nucleus,0.011698,0.011378,0.023076
Mediodorsal nucleus of thalamus,0.421101,0.430286,0.851387
"Prelimbic area, layer 5",0.13436299999999998,0.146029,0.280392
Parasubthalamic nucleus,0.028731,0.025193999999999998,0.053925
Submedial nucleus of the thalamus,0.09597,0.095478,0.191448
"Perirhinal area, layer 6b",0.001977,0.00173,0.0037070000000000002
Infracerebellar nucleus,0.01636,0.016198,0.032558000000000004
"Substantia nigra, compact part",0.049463,0.046518,0.095981
"Posterolateral visual area, layer 6a",0.015113999999999999,0.016057,0.031170999999999997
cuneate fascicle,0.006298,0.006057,0.012355
"Substantia nigra, reticular part",0.349006,0.357309,0.706315
Field CA1,1.839275,1.778838,3.618113
Supraoptic nucleus,0.016891,0.013418,0.030309
"Posterolateral visual area, layer 6b",0.001212,0.001295,0.0025069999999999997
ventral tegmental decussation,0.007013999999999999,0.007744999999999999,0.014758999999999998
