structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
medial corticohypothalamic tract,0.000359375,0.000484375,0.00084375
"Spinal nucleus of the trigeminal, caudal part",0.087921875,0.086765625,0.1746875
"Retrosplenial area, ventral part, layer 2/3",0.05084375,0.0501875,0.10103125
"Anteromedial visual area, layer 5",0.0115,0.0114375,0.0229375
"Retrosplenial area, dorsal part, layer 2/3",0.049265625,0.049890625,0.09915625
columns of the fornix,0.01353125,0.013578125,0.027109374999999998
"Spinal nucleus of the trigeminal, interpolar part",0.09626562500000001,0.09568750000000001,0.191953125
"Orbital area, lateral part, layer 6a",0.024203125,0.02446875,0.048671875
"Anteromedial visual area, layer 6b",0.00128125,0.001015625,0.0022968750000000003
"Retrosplenial area, dorsal part, layer 1",0.0426875,0.042625,0.08531250000000001
dorsal hippocampal commissure,0.047921875,0.047484375,0.09540625
"Spinal nucleus of the trigeminal, oral part",0.051890625,0.051625000000000004,0.103515625
"Orbital area, lateral part, layer 1",0.01878125,0.0185625,0.037343749999999995
ventral hippocampal commissure,0.0032187500000000003,0.00340625,0.006625000000000001
"Primary somatosensory area, upper limb, layer 1",0.0240625,0.02321875,0.04728125
"Basolateral amygdalar nucleus, ventral part",0.021546875,0.021390625,0.0429375
Median preoptic nucleus,0.001421875,0.0025625,0.003984375
"Posterior auditory area, layer 6b",0.000984375,0.00096875,0.001953125
Midbrain trigeminal nucleus,0.000484375,0.0005,0.000984375
"Primary somatosensory area, trunk, layer 6b",0.001734375,0.001640625,0.003375
Field CA3,0.321078125,0.31534375000000003,0.636421875
alveus,0.071328125,0.071734375,0.1430625
"posteromedial visual area, layer 6b",0.00140625,0.001484375,0.002890625
Subthalamic nucleus,0.00984375,0.00965625,0.0195
Striatum,0.13503125,0.13875,0.27378125
"Primary somatosensory area, lower limb, layer 6a",0.026484375,0.025937500000000002,0.05242187500000001
brachium of the inferior colliculus,0.012671875,0.012296875,0.02496875
Medial habenula,0.016328125,0.016015625,0.03234375
"Orbital area, medial part, layer 1",0.01903125,0.021968750000000002,0.041
"Orbital area, lateral part, layer 6b",0.0024375,0.002140625,0.004578125000000001
"posteromedial visual area, layer 4",0.0054375000000000005,0.00496875,0.01040625
Subiculum,0.10809375,0.106484375,0.214578125
dorsal acoustic stria,0.0006875,0.000640625,0.0013281249999999999
Main olfactory bulb,0.8126875,0.81078125,1.62346875
"Primary somatosensory area, lower limb, layer 6b",0.002546875,0.002796875,0.0053437499999999995
Cerebellum,0.042078125,0.041515625,0.08359375
Medial preoptic nucleus,0.020734375,0.0205,0.041234375000000004
"Ventral auditory area, layer 6a",0.014453125,0.0150625,0.029515625
Medial preoptic area,0.028296875,0.028265625,0.0565625
Supramammillary nucleus,0.0126875,0.013265625,0.025953125
"Entorhinal area, medial part, dorsal zone, layer 1",0.06421875,0.06365625,0.12787500000000002
"Dorsal auditory area, layer 1",0.010234375,0.010265625,0.0205
dorsal fornix,0.0019375,0.001984375,0.003921875
Medial pretectal area,0.00234375,0.00228125,0.004625
Supratrigeminal nucleus,0.0136875,0.01309375,0.02678125
dorsal limb,0.00775,0.007765625,0.015515625
"Perirhinal area, layer 1",0.011609375,0.011484375,0.02309375
"Retrosplenial area, ventral part, layer 1",0.04490625,0.05140625,0.0963125
"Entorhinal area, medial part, dorsal zone, layer 2",0.064734375,0.06446875,0.129203125
