structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
Diagonal band nucleus,2.0,4.0,6.0,0.321967,0.325365,0.647332,6.2118167389825665,12.293885328784596
Anterior amygdalar area,3.0,3.0,6.0,0.263733,0.275862,0.5395949999999999,11.375140767366997,10.87500271875068
"Gustatory areas, layer 4",4.0,2.0,6.0,0.094,0.097469,0.191469,42.5531914893617,20.51934461213309
"Orbital area, ventrolateral part, layer 6a",6.0,0.0,6.0,0.094378,0.084018,0.178396,63.57413804064506,0.0
Postpiriform transition area,4.0,2.0,6.0,0.780907,0.8928849999999999,1.6737919999999997,5.1222488721448265,2.2399301141804377
third ventricle,6.0,0.0,6.0,0.6997140000000001,0.782648,1.4823620000000002,8.574932043663553,0.0
"Orbital area, medial part, layer 6a",6.0,0.0,6.0,0.06795999999999999,0.067425,0.13538499999999998,88.28722778104769,0.0
"Primary auditory area, layer 5",1.0,4.0,5.0,0.23353000000000002,0.22924299999999997,0.46277299999999993,4.282105082858733,17.44873344006142
Flocculus,1.0,4.0,5.0,0.418017,0.441529,0.8595459999999999,2.392247205257202,9.059427580068354
Nucleus raphe pallidus,2.0,3.0,5.0,0.030272000000000004,0.030485,0.060757000000000005,66.0676532769556,98.40905363293423
Tuberal nucleus,0.0,5.0,5.0,0.20121,0.23528400000000002,0.43649399999999994,0.0,21.250913789292937
"Primary auditory area, layer 4",0.0,5.0,5.0,0.08545799999999999,0.093427,0.178885,0.0,53.5177197169983
Subparafascicular area,5.0,0.0,5.0,0.073393,0.072653,0.146046,68.12638807515704,0.0
columns of the fornix,0.0,5.0,5.0,0.12139000000000001,0.126822,0.248212,0.0,39.42533629811862
Principal sensory nucleus of the trigeminal,1.0,4.0,5.0,0.358188,0.35496500000000003,0.7131529999999999,2.7918299887210067,11.268716634034341
pyramid,3.0,2.0,5.0,0.277922,0.271721,0.549643,10.794395549830528,7.360491091965656
"Ventral auditory area, layer 5",1.0,3.0,4.0,0.21565700000000002,0.197103,0.41276,4.636993002777558,15.22046848602
medial longitudinal fascicle,1.0,3.0,4.0,0.08266699999999999,0.08211,0.164777,12.096725416429774,36.53635367190354
"Superior olivary complex, medial part",1.0,3.0,4.0,0.12917299999999998,0.139881,0.269054,7.7415558979043615,21.446801209599588
"Visceral area, layer 1",0.0,4.0,4.0,0.256758,0.332503,0.5892609999999999,0.0,12.029966646917472
"Entorhinal area, lateral part, layer 1",1.0,3.0,4.0,0.8993620000000001,1.047993,1.947355,1.1118993241875905,2.8626145403642966
Parabrachial nucleus,0.0,4.0,4.0,0.404914,0.42854200000000003,0.833456,0.0,9.333974266232948
"Ventral auditory area, layer 4",0.0,4.0,4.0,0.088658,0.08894099999999999,0.177599,0.0,44.97363420694618
Anterior hypothalamic nucleus,3.0,1.0,4.0,0.430403,0.404244,0.8346469999999999,6.970211638859395,2.4737534756236332
"Supplemental somatosensory area, layer 6a",0.0,4.0,4.0,0.6760689999999999,0.744311,1.4203799999999998,0.0,5.374097655415546
"Taenia tecta, ventral part",4.0,0.0,4.0,0.467938,0.43161700000000003,0.8995549999999999,8.548140993037538,0.0
Peritrigeminal zone,2.0,2.0,4.0,0.19989300000000002,0.185911,0.385804,10.005352863782123,10.757835738606108
"Anterior cingulate area, dorsal part, layer 6a",4.0,0.0,4.0,0.38524899999999995,0.371578,0.7568269999999999,10.38289521841718,0.0
