structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
habenular commissure,0.009257,0.009198,0.018455
Nucleus of the lateral lemniscus,0.162433,0.16999499999999998,0.33242799999999995
"Lateral visual area, layer 5",0.046783,0.045658,0.092441
Tuberal nucleus,0.12249099999999999,0.12117599999999999,0.24366699999999997
Cuneiform nucleus,0.106593,0.10674399999999999,0.213337
"Orbital area, medial part, layer 5",0.050393999999999994,0.043535,0.09392899999999998
Motor nucleus of trigeminal,0.07232999999999999,0.077121,0.149451
"Retrosplenial area, ventral part, layer 6b",0.010329,0.011434,0.021762999999999998
"Primary somatosensory area, upper limb, layer 5",0.14610599999999999,0.136718,0.28282399999999996
Nucleus of the optic tract,0.052298,0.050435,0.10273299999999999
Ventral anterior-lateral complex of the thalamus,0.218863,0.21054299999999998,0.42940599999999995
"Orbital area, lateral part, layer 5",0.215548,0.15167999999999998,0.367228
"Dentate gyrus, granule cell layer",0.30627099999999996,0.294416,0.600687
inferior colliculus commissure,0.003109,0.003234,0.006343
Nucleus of the posterior commissure,0.068702,0.069308,0.13801
"Gustatory areas, layer 6a",0.100018,0.10729999999999999,0.207318
"Cortical amygdalar area, anterior part",0.155802,0.232069,0.38787099999999997
Nucleus of the trapezoid body,0.027000999999999997,0.031632,0.058633
"Posterior auditory area, layer 2/3",0.033698,0.033875999999999996,0.067574
"Primary motor area, Layer 5",0.6208699999999999,0.589826,1.210696
"Anterolateral visual area, layer 6b",0.003922,0.003431,0.007353
Nucleus of the solitary tract,0.270455,0.28909,0.559545
Abducens nucleus,0.006888,0.007153,0.014041
"Primary somatosensory area, nose, layer 4",0.10833999999999999,0.102506,0.21084599999999998
"Cortical amygdalar area, posterior part, lateral zone",0.29151499999999997,0.43543,0.726945
"Secondary motor area, layer 1",0.5670379999999999,0.617539,1.184577
"Primary somatosensory area, mouth, layer 2/3",0.349385,0.326023,0.675408
lateral lemniscus,0.18348699999999998,0.18569,0.369177
Facial motor nucleus,0.33386899999999997,0.28321399999999997,0.6170829999999999
"Gustatory areas, layer 6b",0.008735999999999999,0.009536,0.018271999999999997
"Cortical amygdalar area, posterior part, medial zone",0.321393,0.24426699999999998,0.5656599999999999
"Entorhinal area, medial part, dorsal zone, layer 3",0.241618,0.189984,0.431602
"lateral olfactory tract, body",0.258896,0.278254,0.53715
"Frontal pole, layer 2/3",0.027455,0.047723999999999996,0.075179
"Primary somatosensory area, trunk, layer 2/3",0.065971,0.042426,0.108397
"Retrosplenial area, lateral agranular part, layer 1",0.04437,0.027936,0.072306
Caudoputamen,6.798254999999999,6.742525,13.540779999999998
mammillary peduncle,0.007548,0.006305,0.013853
"Agranular insular area, ventral part, layer 6a",0.029811999999999998,0.028836999999999998,0.05864899999999999
"Dorsal auditory area, layer 4",0.029401999999999998,0.029314999999999997,0.05871699999999999
Superior central nucleus raphe,0.145267,0.151224,0.296491
