structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"Posterior auditory area, layer 6a",0.005207,0.005049,0.010256
"Lateral septal nucleus, caudal (caudodorsal) part",0.041891,0.036988,0.078879
"Primary auditory area, layer 2/3",0.034444999999999996,0.034312999999999996,0.06875799999999999
"Dorsal auditory area, layer 5",0.024043,0.023171999999999998,0.04721499999999999
Anteroventral nucleus of thalamus,0.036784,0.032975,0.06975899999999999
"posteromedial visual area, layer 6a",0.009438,0.007921,0.017359
"Lateral septal nucleus, rostral (rostroventral) part",0.139702,0.134824,0.274526
"Nucleus of the lateral olfactory tract, molecular layer",0.0066359999999999995,0.006748,0.013384
Reticular nucleus of the thalamus,0.142805,0.127749,0.27055399999999996
Anteroventral preoptic nucleus,0.006692999999999999,0.006718,0.013411
"Lateral septal nucleus, ventral part",0.042788,0.043153,0.08594099999999999
"Nucleus of the lateral olfactory tract, pyramidal layer",0.008316,0.010006,0.018321999999999998
"Posterolateral visual area, layer 2/3",0.014072999999999999,0.012973,0.027046
Nucleus sagulum,0.008543,0.008087,0.01663
Anteroventral periventricular nucleus,0.013229,0.013479,0.026708
"Retrosplenial area, dorsal part, layer 6a",0.044259,0.039256,0.083515
"Retrosplenial area, lateral agranular part, layer 6b",0.0021119999999999997,0.0017729999999999998,0.0038849999999999996
Barrington's nucleus,0.001338,0.001334,0.002672
"Anteromedial visual area, layer 1",0.010249,0.008035,0.018284
Suprachiasmatic nucleus,0.005546,0.005541,0.011087
Bed nucleus of the anterior commissure,0.000511,0.0005149999999999999,0.001026
"Orbital area, ventrolateral part, layer 2/3",0.033514999999999996,0.031535,0.06505
"Temporal association areas, layer 5",0.068601,0.063017,0.131618
Bed nucleus of the accessory olfactory tract,0.0014839999999999999,0.0017319999999999998,0.0032159999999999997
"Anterior cingulate area, ventral part, layer 2/3",0.034207999999999995,0.032778,0.06698599999999999
Magnocellular nucleus,0.023025999999999998,0.025856999999999998,0.048882999999999996
stria terminalis,0.027475,0.023932,0.051406999999999994
"Basolateral amygdalar nucleus, anterior part",0.042545,0.054432999999999995,0.096978
"Prelimbic area, layer 2/3",0.024637,0.023417,0.048054
"Primary visual area, layer 6b",0.009722999999999999,0.009485,0.019208
Magnocellular reticular nucleus,0.056076,0.055922,0.111998
Septofimbrial nucleus,0.032778,0.03306,0.06583800000000001
"Basolateral amygdalar nucleus, posterior part",0.045202,0.052836999999999995,0.09803899999999999
Midbrain,0.567122,0.5812379999999999,1.1483599999999998
"Agranular insular area, posterior part, layer 6a",0.047762,0.033021999999999996,0.080784
Supragenual nucleus,0.002041,0.002008,0.004049
"Primary motor area, Layer 1",0.12731499999999998,0.12115899999999999,0.24847399999999997
Subgeniculate nucleus,0.0024219999999999997,0.002206,0.004628
Suprageniculate nucleus,0.014284999999999999,0.013848,0.028133
superior cerebelar peduncles,0.034538,0.034982,0.06952
"Basomedial amygdalar nucleus, anterior part",0.038272,0.050679999999999996,0.088952
"Agranular insular area, dorsal part, layer 2/3",0.078235,0.075699,0.15393400000000002
"Retrosplenial area, dorsal part, layer 6b",0.001849,0.0015769999999999998,0.003426
Accessory supraoptic group,0.000527,0.000535,0.001062
Septohippocampal nucleus,0.002866,0.0027949999999999997,0.005660999999999999
"Basomedial amygdalar nucleus, posterior part",0.039098999999999995,0.052029,0.09112799999999999
"Perirhinal area, layer 6a",0.00428,0.0036479999999999998,0.007928
superior colliculus commissure,0.002404,0.0025399999999999997,0.004944
Subfornical organ,0.001377,0.001527,0.002904
Substantia innominata,0.207255,0.22053499999999998,0.42779
"Agranular insular area, posterior part, layer 5",0.08341699999999999,0.059765,0.14318199999999998
Subparaventricular zone,0.009214,0.009229,0.018443
supraoptic commissures,0.001756,0.002013,0.0037689999999999998
Subceruleus nucleus,0.0023109999999999997,0.002317,0.004628
Bed nuclei of the stria terminalis,0.09493499999999999,0.10166399999999999,0.19659899999999997
Medulla,0.44895399999999996,0.47181999999999996,0.920774
"Agranular insular area, posterior part, layer 6b",0.002224,0.00148,0.003704
Preparasubthalamic nucleus,0.0009739999999999999,0.001129,0.002103
Sublaterodorsal nucleus,0.00451,0.0044529999999999995,0.008962999999999999
Mediodorsal nucleus of thalamus,0.126292,0.12014,0.24643199999999998
"Prelimbic area, layer 5",0.060175,0.054764999999999994,0.11493999999999999
Parasubthalamic nucleus,0.013486999999999999,0.014607,0.028094
Submedial nucleus of the thalamus,0.028489999999999998,0.028905,0.057395
"Perirhinal area, layer 6b",0.001027,0.0009029999999999999,0.0019299999999999999
Infracerebellar nucleus,0.003152,0.003505,0.006657
"Substantia nigra, compact part",0.014319,0.01595,0.030268999999999997
"Posterolateral visual area, layer 6a",0.0062629999999999995,0.006324,0.012587
cuneate fascicle,0.001692,0.001847,0.0035389999999999996
"Substantia nigra, reticular part",0.10891999999999999,0.12045499999999999,0.229375
Field CA1,0.7187279999999999,0.6636529999999999,1.3823809999999999
Supraoptic nucleus,0.003245,0.003565,0.00681
"Posterolateral visual area, layer 6b",0.0005,0.0005279999999999999,0.0010279999999999998
ventral tegmental decussation,0.002983,0.0034,0.006383
"Anteromedial visual area, layer 4",0.003934,0.0031709999999999998,0.007105
Medial amygdalar nucleus,0.114658,0.14616099999999999,0.26081899999999997
"Orbital area, lateral part, layer 2/3",0.041481,0.040001999999999996,0.081483
vestibular nerve,0.014326,0.015698999999999998,0.030024999999999996
"Subparafascicular nucleus, magnocellular part",0.006823,0.006993,0.013816
"Lateral visual area, layer 1",0.014872999999999999,0.014931,0.029803999999999997
"Subparafascicular nucleus, parvicellular part",0.011699,0.012214,0.023912999999999997
Field CA2,0.034817,0.031682999999999996,0.0665
Ectorhinal area/Layer 2/3,0.039532,0.033686,0.073218
medial corticohypothalamic tract,0.000523,0.0005499999999999999,0.001073
"Spinal nucleus of the trigeminal, caudal part",0.142332,0.148668,0.291
"Retrosplenial area, ventral part, layer 2/3",0.060078,0.056795,0.116873
"Anteromedial visual area, layer 5",0.014606,0.011781999999999999,0.026387999999999998
"Retrosplenial area, dorsal part, layer 2/3",0.057865,0.053078999999999994,0.11094399999999999
columns of the fornix,0.019555,0.020340999999999998,0.039896
"Spinal nucleus of the trigeminal, interpolar part",0.140223,0.141833,0.282056
"Orbital area, lateral part, layer 6a",0.035038,0.031059,0.066097
"Anteromedial visual area, layer 6b",0.001547,0.001235,0.0027819999999999998
"Retrosplenial area, dorsal part, layer 1",0.050886999999999995,0.047390999999999996,0.09827799999999999
dorsal hippocampal commissure,0.058915999999999996,0.056285999999999996,0.115202
"Spinal nucleus of the trigeminal, oral part",0.066897,0.07021,0.13710699999999998
"Orbital area, lateral part, layer 1",0.023941999999999998,0.023214,0.047155999999999997
ventral hippocampal commissure,0.0044269999999999995,0.004391,0.008818
"Primary somatosensory area, upper limb, layer 1",0.047,0.039618,0.086618
