label,y,x,area,mean_intensity,max_intensity,median_intensity,fold_change,is_positive,background_value
341,1763.1505376344087,1015.6397849462365,186.0,33.32795715332031,121.0,29.0,0.8194732581774047,False,40.669975
342,1762.756148981026,916.5344342937456,2846.0,36.63317108154297,203.0,33.5,0.9007423985052606,False,40.669975
343,1768.7,794.96,50.0,61.5,224.0,51.0,1.5121720526122766,False,40.669975
344,1769.9605263157894,1401.1973684210527,76.0,36.96052551269531,94.0,35.0,0.9087914427668438,False,40.669975
345,1771.5,1432.378787878788,66.0,33.39393997192383,82.0,31.5,0.8210956545065887,False,40.669975
346,1765.9163346613545,357.57370517928285,251.0,53.51394271850586,222.0,51.0,1.3158095707970536,False,40.669975
347,1770.7786259541986,1360.0050890585242,393.0,44.60050964355469,193.0,43.0,1.096644621386142,False,40.669975
349,1776.2439024390244,1421.8699186991869,123.0,35.88617706298828,134.0,30.0,0.8823751874755543,False,40.669975
351,1780.6666666666667,1461.9722222222222,216.0,29.898147583007812,81.0,27.0,0.7351405398358001,False,40.669975
352,1778.5,779.0098039215686,102.0,56.2843132019043,195.0,53.0,1.3839278930796077,False,40.669975
353,1776.747663551402,1262.5941255006676,749.0,49.957275390625,169.0,46.0,1.2283576531765559,False,40.669975
354,1780.809885931559,1341.7186311787073,263.0,45.55133056640625,124.0,41.0,1.1200235616556566,False,40.669975
355,1779.3375,1403.075,80.0,40.6875,101.0,40.5,1.000430900661171,False,40.669975
356,1786.3009708737864,347.5533980582524,103.0,51.42718505859375,142.0,47.0,1.264500032359758,False,40.669975
357,1785.4580152671756,1505.543893129771,524.0,34.421756744384766,136.0,33.0,0.8463677813118177,False,40.669975
358,1786.9088050314465,1321.4905660377358,318.0,132.61949157714844,3211.0,48.0,3.260869736497774,True,40.669975
359,1783.574812967581,1282.8977556109726,802.0,60.720699310302734,947.0,47.0,1.4930104798717616,False,40.669975
361,1791.909090909091,1003.6363636363636,77.0,30.480520248413086,88.0,28.0,0.7494600141257378,False,40.669975
362,1792.1862348178138,1032.9838056680162,247.0,36.91497802734375,107.0,33.0,0.9076715137519592,False,40.669975
363,1795.950495049505,1017.9009900990098,101.0,33.22772216796875,121.0,31.0,0.8170086639734594,False,40.669975
364,1801.0654205607477,341.2056074766355,107.0,51.962615966796875,207.0,51.0,1.2776652950506453,False,40.669975
365,1801.3104238258877,1299.7754868270333,873.0,50.08247375488281,205.0,47.0,1.2314360510214897,False,40.669975
366,1804.3420289855073,1585.7246376811595,345.0,43.93333435058594,139.0,39.0,1.080240006228081,False,40.669975
367,1799.5714285714287,2668.779220779221,77.0,46.97402572631836,108.0,47.0,1.155005022797215,False,40.669975
368,1802.0896551724138,1375.0827586206897,145.0,39.475860595703125,127.0,35.0,0.9706389129372437,False,40.669975
369,1799.4489795918366,1645.0204081632653,294.0,46.89115524291992,140.0,44.0,1.1529673898056445,False,40.669975
371,1804.3333333333333,1506.1944444444443,72.0,32.73611068725586,115.0,29.0,0.8049208405282988,False,40.669975
372,1804.2456140350878,1475.438596491228,57.0,25.087718963623047,57.0,22.0,0.6168609346436065,False,40.669975
373,1814.0437158469945,1267.72131147541,366.0,217.428955078125,4095.0,55.5,5.346178687769606,True,40.669975
374,1817.3205574912893,1332.212543554007,287.0,46.40418243408203,144.0,45.0,1.1409936227827704,False,40.669975
375,1817.9574468085107,1010.100580270793,517.0,30.9381046295166,107.0,28.0,0.7607111736837316,False,40.669975
376,1814.5949367088608,1622.4810126582279,79.0,47.987342834472656,131.0,44.0,1.179920629486399,False,40.669975
377,1815.9741379310344,1412.4137931034484,116.0,37.36206817626953,93.0,36.0,0.91866463941381,False,40.669975
378,1818.9122807017543,1495.8070175438597,114.0,32.76315689086914,81.0,30.5,0.8055858570036365,False,40.669975
379,1821.485049833887,1538.5946843853822,301.0,39.7707633972168,154.0,36.0,0.9778900312248215,False,40.669975
380,1816.6077348066299,1165.686187845304,905.0,51.81215286254883,560.0,47.0,1.2739656836491302,False,40.669975
381,1821.1044776119404,1484.8955223880596,67.0,26.238805770874023,71.0,26.0,0.6451640452136166,False,40.669975
382,1824.3482142857142,1511.1785714285713,112.0,36.08035659790039,108.0,32.0,0.8871497056199988,False,40.669975
383,1826.9422222222222,1455.3333333333333,225.0,29.74222183227539,105.0,28.0,0.7313066119896187,False,40.669975
385,1828.6057692307693,1299.798076923077,208.0,46.20192337036133,138.0,43.0,1.1360204438633237,False,40.669975
386,1831.5181518151815,1616.125412541254,303.0,46.19472122192383,151.0,42.0,1.1358433562603,False,40.669975
387,1828.2933618843683,1192.4271948608136,934.0,148.5096435546875,4095.0,52.0,3.651579390679827,True,40.669975
389,1837.3707571801567,1274.44908616188,383.0,48.53786087036133,185.0,44.0,1.193456856938917,False,40.669975
390,1834.6703296703297,1439.0549450549452,91.0,31.329669952392578,97.0,29.0,0.7703390458467423,False,40.669975
391,1836.5128205128206,1000.8034188034188,117.0,28.299144744873047,96.0,27.0,0.6958239966833593,False,40.669975
392,1838.819188191882,1333.2841328413283,271.0,45.65682601928711,153.0,41.0,1.122617501095073,False,40.669975
394,1837.1666666666667,332.31182795698925,372.0,48.287635803222656,185.0,44.0,1.187304282087045,False,40.669975
395,1841.8852459016393,1566.5409836065573,61.0,46.3934440612793,176.0,39.0,1.1407295859170334,False,40.669975
396,1838.2277227722773,1590.0633663366336,505.0,42.877227783203125,169.0,40.0,1.0542722853211448,False,40.669975
397,1842.2700729927008,1471.014598540146,137.0,25.284671783447266,65.0,24.0,0.6217036427707832,False,40.669975
398,1837.4885954381753,1126.906362545018,833.0,98.91236114501953,3885.0,48.0,2.432073303762455,True,40.669975
399,1851.874345549738,998.303664921466,191.0,29.47120475769043,118.0,27.0,0.7246427998600558,False,40.669975
400,1851.725806451613,1218.6881720430108,186.0,49.55376434326172,215.0,45.0,1.2184360575872377,False,40.669975
401,1857.4344827586208,1597.1724137931035,725.0,47.6317253112793,171.0,44.0,1.171176647697908,False,40.669975
402,1857.90625,1559.0078125,128.0,40.4921875,148.0,36.5,0.995628524985954,False,40.669975
403,1858.3684210526317,980.9122807017544,57.0,27.122806549072266,52.0,28.0,0.6669000008441676,False,40.669975
404,1862.091891891892,1499.6702702702703,1110.0,34.16216278076172,148.0,31.0,0.8399848425017751,False,40.669975
405,1861.5763688760808,830.3227665706052,347.0,43.74063491821289,136.0,42.0,1.0755018810868002,False,40.669975
406,1857.8589743589744,1460.8685897435898,312.0,28.326923370361328,118.0,25.0,0.696507022067479,False,40.669975
407,1862.7857142857142,1413.0,56.0,41.19643020629883,120.0,41.5,1.0129445597619071,False,40.669975
408,1866.2718446601941,847.1747572815534,206.0,44.09708786010742,142.0,40.5,1.0842664042868706,False,40.669975
409,1866.7665369649806,948.9455252918287,257.0,32.797664642333984,117.0,31.0,0.8064343392371914,False,40.669975
411,1872.855072463768,1428.4492753623188,69.0,36.33333206176758,94.0,37.0,0.8933699076762036,False,40.669975
412,1872.3825136612022,1471.2349726775956,183.0,27.781421661376953,63.0,26.0,0.6830941368808382,False,40.669975
413,1871.2360248447205,1621.6024844720496,161.0,44.91304397583008,138.0,41.0,1.104329266634088,False,40.669975
414,1877.5555555555557,324.6161616161616,99.0,48.77777862548828,128.0,49.0,1.1993559939182414,False,40.669975
415,1880.7619047619048,1637.8015873015872,126.0,49.619049072265625,179.0,49.0,1.2200412891752388,False,40.669975
416,1878.797619047619,889.9047619047619,84.0,38.011905670166016,119.0,34.5,0.9346429499342956,False,40.669975
417,1883.6192893401014,961.5634517766498,197.0,28.883249282836914,100.0,26.0,0.7101860545388546,False,40.669975
418,1881.6875,2021.15625,96.0,42.20833206176758,117.0,39.5,1.037825367986726,False,40.669975
419,1881.5714285714287,1044.7777777777778,63.0,35.69841384887695,98.0,35.0,0.8777584348757526,False,40.669975
420,1884.8703703703704,822.5432098765432,162.0,41.567901611328125,147.0,35.0,1.02207835938841,False,40.669975
421,1884.4924242424242,940.9090909090909,132.0,35.3863639831543,116.0,32.0,0.8700857017705946,False,40.669975
423,1881.820564516129,1452.554435483871,496.0,31.425403594970703,131.0,28.0,0.7726929602987979,False,40.669975
424,1881.1809523809525,1973.4285714285713,105.0,30.66666603088379,73.0,30.0,0.7540369970519791,False,40.669975
425,1885.1804511278197,810.6390977443609,133.0,48.23308181762695,163.0,42.0,1.1859628997719809,False,40.669975
426,1884.345259391771,1568.0840787119857,559.0,46.11627960205078,156.0,42.0,1.133914620889021,False,40.669975
427,1885.4175824175825,1596.9450549450548,91.0,40.28571319580078,113.0,37.0,0.9905517010446105,False,40.669975
428,1885.9318181818182,1618.628787878788,132.0,43.17424392700195,160.0,40.5,1.061575366814271,False,40.669975
430,1888.159090909091,1023.7136363636364,220.0,35.54090881347656,125.0,34.0,0.8738856753200098,False,40.669975
431,1887.8208955223881,903.6716417910447,402.0,37.64179229736328,121.0,33.5,0.9255425418261596,False,40.669975
432,1895.4512195121952,321.5975609756098,82.0,43.23170852661133,136.0,39.0,1.0629883157824636,False,40.669975
433,1896.408906882591,1253.4883040935672,4446.0,63.055782318115234,3580.0,46.0,1.5504258825537758,False,40.669975
434,1897.648854961832,875.2519083969465,131.0,39.946563720703125,140.0,35.0,0.9822126383145162,False,40.669975
435,1896.9217391304348,970.0,115.0,27.16521644592285,87.0,24.0,0.6679427823201289,False,40.669975
436,1904.419795221843,836.2866894197953,293.0,43.11945343017578,155.0,39.0,1.0602281691224127,False,40.669975
438,1902.9423076923076,813.8269230769231,52.0,45.86538314819336,118.0,47.0,1.1277455378707655,False,40.669975
439,1903.349315068493,859.082191780822,146.0,42.917808532714844,127.0,40.0,1.055270091423351,False,40.669975
440,1904.0353535353536,2504.813131313131,198.0,45.17171859741211,148.0,40.0,1.1106896005117532,False,40.669975
441,1901.9051144010766,787.5363391655451,1486.0,46.95222091674805,313.0,42.0,1.154468882575349,False,40.669975
442,1919.730995475113,1203.0255656108598,4420.0,68.6651611328125,4095.0,45.0,1.6883502057424031,False,40.669975
443,1904.0332167832169,1629.9047202797203,1144.0,48.24912643432617,176.0,44.5,1.186357407429988,False,40.669975
445,1916.8903394255874,1519.356251813171,3447.0,62.055118560791016,3884.0,36.0,1.525821398523082,False,40.669975
