structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"Primary visual area, layer 6b",0.023368999999999997,0.027242,0.050610999999999996
Magnocellular reticular nucleus,0.14099399999999998,0.154047,0.295041
Septofimbrial nucleus,0.12600999999999998,0.132029,0.258039
"Basolateral amygdalar nucleus, posterior part",0.133923,0.166146,0.300069
Midbrain,1.614577,1.640091,3.2546679999999997
"Agranular insular area, posterior part, layer 6a",0.09802899999999999,0.09664299999999999,0.19467199999999998
Supragenual nucleus,0.003477,0.0032029999999999997,0.00668
"Primary motor area, Layer 1",0.355241,0.332725,0.687966
Subgeniculate nucleus,0.00752,0.008262,0.015782
Suprageniculate nucleus,0.040108,0.038298,0.078406
superior cerebelar peduncles,0.09608599999999999,0.086767,0.182853
"Basomedial amygdalar nucleus, anterior part",0.15006999999999998,0.141951,0.292021
"Agranular insular area, dorsal part, layer 2/3",0.210247,0.191601,0.401848
"Retrosplenial area, dorsal part, layer 6b",0.0038529999999999997,0.004628,0.008480999999999999
Accessory supraoptic group,0.001627,0.001934,0.003561
Septohippocampal nucleus,0.006121,0.005906,0.012027
"Basomedial amygdalar nucleus, posterior part",0.14182599999999998,0.181034,0.32286
"Perirhinal area, layer 6a",0.008953,0.008498,0.017451
superior colliculus commissure,0.008010999999999999,0.008147999999999999,0.016159
Subfornical organ,0.008235,0.009479,0.017714
Substantia innominata,0.5614819999999999,0.5895079999999999,1.1509899999999997
"Agranular insular area, posterior part, layer 5",0.174034,0.155045,0.329079
Subparaventricular zone,0.025584,0.029094,0.054678
supraoptic commissures,0.003601,0.00332,0.006921
Subceruleus nucleus,0.0063219999999999995,0.006303,0.012624999999999999
Bed nuclei of the stria terminalis,0.311388,0.335804,0.647192
Medulla,0.971032,1.046746,2.017778
"Agranular insular area, posterior part, layer 6b",0.0044139999999999995,0.004778999999999999,0.009193
Preparasubthalamic nucleus,0.002306,0.001823,0.004129
Sublaterodorsal nucleus,0.011522,0.010258,0.02178
Mediodorsal nucleus of thalamus,0.408813,0.39430499999999996,0.803118
"Prelimbic area, layer 5",0.16017099999999998,0.203845,0.364016
Parasubthalamic nucleus,0.032691,0.025779999999999997,0.058470999999999995
Submedial nucleus of the thalamus,0.12521,0.117756,0.242966
"Perirhinal area, layer 6b",0.002111,0.001967,0.004078
Infracerebellar nucleus,0.011472,0.01138,0.022851999999999997
"Substantia nigra, compact part",0.044399,0.048251999999999996,0.092651
"Posterolateral visual area, layer 6a",0.015168,0.019792999999999998,0.034961
cuneate fascicle,0.006037,0.0064399999999999995,0.012476999999999999
"Substantia nigra, reticular part",0.322306,0.355551,0.6778569999999999
Field CA1,1.64275,2.055064,3.6978139999999997
Supraoptic nucleus,0.003309,0.0028829999999999997,0.006192
"Posterolateral visual area, layer 6b",0.00124,0.0015899999999999998,0.00283
ventral tegmental decussation,0.007859,0.008445,0.016304
"Anteromedial visual area, layer 4",0.006137,0.006442,0.012579
Medial amygdalar nucleus,0.355135,0.356483,0.711618
"Orbital area, lateral part, layer 2/3",0.080605,0.07592399999999999,0.15652899999999997
vestibular nerve,0.032522999999999996,0.032708,0.065231
"Subparafascicular nucleus, magnocellular part",0.024513,0.021594,0.046106999999999995
"Lateral visual area, layer 1",0.043067,0.033964,0.077031
"Subparafascicular nucleus, parvicellular part",0.032525,0.031239999999999997,0.06376499999999999
Field CA2,0.096452,0.12647,0.222922
Ectorhinal area/Layer 2/3,0.080581,0.079923,0.16050399999999998
medial corticohypothalamic tract,0.0025009999999999998,0.002423,0.0049239999999999996
"Spinal nucleus of the trigeminal, caudal part",0.45794799999999997,0.45721599999999996,0.9151639999999999
"Retrosplenial area, ventral part, layer 2/3",0.195079,0.201918,0.396997
"Anteromedial visual area, layer 5",0.022376,0.024839,0.047215
"Retrosplenial area, dorsal part, layer 2/3",0.163043,0.170066,0.333109
columns of the fornix,0.068331,0.070203,0.138534
"Spinal nucleus of the trigeminal, interpolar part",0.501663,0.546603,1.048266
"Orbital area, lateral part, layer 6a",0.068073,0.081984,0.150057
"Anteromedial visual area, layer 6b",0.0023669999999999997,0.002855,0.005221999999999999
"Retrosplenial area, dorsal part, layer 1",0.15037999999999999,0.156283,0.306663
dorsal hippocampal commissure,0.149311,0.167231,0.316542
"Spinal nucleus of the trigeminal, oral part",0.15498299999999998,0.148846,0.303829
"Orbital area, lateral part, layer 1",0.048472999999999995,0.042971999999999996,0.091445
ventral hippocampal commissure,0.02276,0.022425,0.045185
"Primary somatosensory area, upper limb, layer 1",0.11878499999999999,0.10840899999999999,0.22719399999999998
"Basolateral amygdalar nucleus, ventral part",0.074734,0.073529,0.14826299999999998
Median preoptic nucleus,0.008727,0.012296999999999999,0.021024
"Posterior auditory area, layer 6b",0.0026899999999999997,0.003267,0.005957
Midbrain trigeminal nucleus,0.00233,0.002167,0.004497
"Primary somatosensory area, trunk, layer 6b",0.004092,0.004788,0.008879999999999999
Field CA3,1.467587,1.8078409999999998,3.275428
alveus,0.315125,0.34682999999999997,0.661955
"posteromedial visual area, layer 6b",0.003143,0.003724,0.006867
Subthalamic nucleus,0.037350999999999995,0.028806,0.066157
Striatum,0.581355,0.690148,1.271503
"Primary somatosensory area, lower limb, layer 6a",0.093085,0.094807,0.187892
