structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
columns of the fornix,0.022935999999999998,0.022449,0.045384999999999995
"Spinal nucleus of the trigeminal, interpolar part",0.155543,0.157749,0.313292
"Orbital area, lateral part, layer 6a",0.032182999999999996,0.031853,0.064036
"Anteromedial visual area, layer 6b",0.001808,0.001826,0.003634
"Retrosplenial area, dorsal part, layer 1",0.063483,0.057684,0.121167
dorsal hippocampal commissure,0.06437999999999999,0.068714,0.133094
"Spinal nucleus of the trigeminal, oral part",0.05994,0.057581999999999994,0.11752199999999999
"Orbital area, lateral part, layer 1",0.025928999999999997,0.027433,0.05336199999999999
ventral hippocampal commissure,0.006365,0.006182,0.012546999999999999
"Primary somatosensory area, upper limb, layer 1",0.041791999999999996,0.042504,0.084296
"Basolateral amygdalar nucleus, ventral part",0.025508,0.022878,0.048386
Median preoptic nucleus,0.002982,0.002993,0.005974999999999999
"Posterior auditory area, layer 6b",0.001406,0.0014969999999999998,0.0029029999999999998
Midbrain trigeminal nucleus,0.000793,0.0007419999999999999,0.001535
"Primary somatosensory area, trunk, layer 6b",0.0032059999999999996,0.0027489999999999997,0.005954999999999999
Field CA3,0.500235,0.47837599999999997,0.9786109999999999
alveus,0.11265199999999999,0.10958899999999999,0.22224099999999997
"posteromedial visual area, layer 6b",0.001966,0.002173,0.004139
Subthalamic nucleus,0.017055999999999998,0.015425,0.032480999999999996
Striatum,0.205457,0.21361999999999998,0.419077
"Primary somatosensory area, lower limb, layer 6a",0.052086,0.041233,0.093319
brachium of the inferior colliculus,0.017794,0.019053999999999998,0.036848
Medial habenula,0.0298,0.02993,0.05973
"Orbital area, medial part, layer 1",0.027645,0.028076999999999998,0.055721999999999994
"Orbital area, lateral part, layer 6b",0.0029,0.0028079999999999997,0.0057079999999999995
"posteromedial visual area, layer 4",0.006809,0.007963,0.014772
Subiculum,0.150059,0.153221,0.30328
dorsal acoustic stria,0.000748,0.000744,0.0014919999999999998
Main olfactory bulb,1.394717,1.37635,2.771067
"Primary somatosensory area, lower limb, layer 6b",0.005013999999999999,0.004003,0.009016999999999999
Cerebellum,0.05515,0.054918999999999996,0.110069
Medial preoptic nucleus,0.032184,0.032764,0.064948
"Ventral auditory area, layer 6a",0.019108999999999998,0.024481,0.04359
Medial preoptic area,0.041414,0.041531,0.08294499999999999
Supramammillary nucleus,0.026916,0.028201999999999998,0.055118
"Entorhinal area, medial part, dorsal zone, layer 1",0.088057,0.08066,0.168717
"Dorsal auditory area, layer 1",0.016711,0.017723,0.034434
dorsal fornix,0.003637,0.0035229999999999997,0.00716
Medial pretectal area,0.003267,0.003162,0.006429
Supratrigeminal nucleus,0.022916,0.023319,0.046235
dorsal limb,0.011621,0.012469,0.02409
"Perirhinal area, layer 1",0.016529,0.017370999999999998,0.0339
"Retrosplenial area, ventral part, layer 1",0.066567,0.065374,0.131941
"Entorhinal area, medial part, dorsal zone, layer 2",0.088713,0.082282,0.170995
"Central amygdalar nucleus, capsular part",0.021674,0.027547,0.049221
Thalamus,0.083786,0.083589,0.167375
"Central amygdalar nucleus, lateral part",0.018076,0.023101,0.041177
dorsal spinocerebellar tract,0.013146,0.012431,0.025577
"Infralimbic area, layer 2/3",0.009177,0.009297,0.018473999999999997
"Primary somatosensory area, nose, layer 1",0.041151,0.038166,0.079317
"Central amygdalar nucleus, medial part",0.055742,0.061252999999999995,0.11699499999999999
Medial septal nucleus,0.030314999999999998,0.030223,0.060537999999999995
"posteromedial visual area, layer 5",0.020117,0.022933,0.04305
Postpiriform transition area,0.12061799999999999,0.11050199999999999,0.23112
"Lateral visual area, layer 4",0.01326,0.013654999999999999,0.026914999999999998
Tegmental reticular nucleus,0.062081,0.06523,0.127311
Central lateral nucleus of the thalamus,0.037298,0.036203,0.073501
Accessory facial motor nucleus,0.00062,0.0006299999999999999,0.0012499999999999998
"Primary somatosensory area, upper limb, layer 4",0.044746999999999995,0.042873999999999995,0.08762099999999999
external capsule,0.064539,0.07170599999999999,0.136245
Nucleus of the brachium of the inferior colliculus,0.006255999999999999,0.00647,0.012726
Triangular nucleus of septum,0.031827999999999995,0.031604,0.06343199999999999
"Orbital area, medial part, layer 2/3",0.020680999999999998,0.020981,0.041662
Claustrum,0.041483,0.037791,0.079274
Nucleus of Darkschewitsch,0.009183,0.00919,0.018373
"Anterior cingulate area, ventral part, layer 1",0.042783999999999996,0.042054,0.084838
"Retrosplenial area, ventral part, layer 6a",0.050187999999999997,0.045459,0.095647
Central linear nucleus raphe,0.008705,0.00865,0.017355
"Primary visual area, layer 1",0.081774,0.093633,0.17540699999999998
fasciculus retroflexus,0.017017,0.017795,0.034811999999999996
Diagonal band nucleus,0.053299,0.052038,0.105337
"Taenia tecta, dorsal part",0.049897,0.050362,0.10025899999999999
"Ventral auditory area, layer 6b",0.00323,0.0040279999999999995,0.007257999999999999
Central medial nucleus of the thalamus,0.026751,0.027429,0.05418
"Dorsal auditory area, layer 2/3",0.02616,0.029487,0.055647
"Anterolateral visual area, layer 6a",0.008784,0.008752,0.017536
fimbria,0.146872,0.13100499999999998,0.277877
Nucleus incertus,0.009682999999999999,0.00923,0.018913
"Taenia tecta, ventral part",0.055254,0.056971999999999995,0.11222599999999999
"Orbital area, ventrolateral part, layer 6a",0.015543,0.015783,0.031326
Subparafascicular area,0.014352,0.014568999999999999,0.028921
"Retrosplenial area, dorsal part, layer 5",0.09411399999999999,0.083103,0.17721699999999999
habenular commissure,0.003849,0.003839,0.007688
Nucleus of the lateral lemniscus,0.056281,0.056138999999999994,0.11241999999999999
"Lateral visual area, layer 5",0.022549,0.023308,0.045856999999999995
Tuberal nucleus,0.043764,0.039710999999999996,0.083475
Cuneiform nucleus,0.04865,0.049499999999999995,0.09814999999999999
"Orbital area, medial part, layer 5",0.030459999999999997,0.031035,0.061494999999999994
Motor nucleus of trigeminal,0.029658,0.030747999999999998,0.060406
"Retrosplenial area, ventral part, layer 6b",0.003919,0.00344,0.007358999999999999
"Primary somatosensory area, upper limb, layer 5",0.067822,0.062841,0.13066299999999997
Nucleus of the optic tract,0.015705,0.016769,0.032474
Ventral anterior-lateral complex of the thalamus,0.08588799999999999,0.076568,0.162456
"Orbital area, lateral part, layer 5",0.082246,0.082942,0.165188
"Dentate gyrus, granule cell layer",0.12330899999999999,0.121694,0.24500299999999997
inferior colliculus commissure,0.001468,0.0014479999999999999,0.0029159999999999998
Nucleus of the posterior commissure,0.02421,0.024406999999999998,0.048616999999999994
"Gustatory areas, layer 6a",0.031872,0.028665999999999997,0.060537999999999995
"Cortical amygdalar area, anterior part",0.051039,0.052954999999999995,0.103994
Nucleus of the trapezoid body,0.013018,0.013300999999999999,0.026319
"Posterior auditory area, layer 2/3",0.013155,0.013444999999999999,0.0266
"Primary motor area, Layer 5",0.26694999999999997,0.24961699999999998,0.516567
"Anterolateral visual area, layer 6b",0.0017159999999999999,0.001714,0.00343
Nucleus of the solitary tract,0.058575999999999996,0.058886999999999995,0.11746299999999998
Abducens nucleus,0.002869,0.002568,0.005437
"Primary somatosensory area, nose, layer 4",0.046879,0.045222,0.09210099999999999
"Cortical amygdalar area, posterior part, lateral zone",0.077003,0.060563,0.137566
"Secondary motor area, layer 1",0.20454899999999998,0.211856,0.41640499999999997
"Primary somatosensory area, mouth, layer 2/3",0.128943,0.127765,0.256708
lateral lemniscus,0.06816799999999999,0.069441,0.13760899999999998
Facial motor nucleus,0.083547,0.08605299999999999,0.16959999999999997
"Gustatory areas, layer 6b",0.00281,0.0025,0.0053100000000000005
"Cortical amygdalar area, posterior part, medial zone",0.090514,0.074108,0.164622
"Entorhinal area, medial part, dorsal zone, layer 3",0.070548,0.066018,0.136566
"lateral olfactory tract, body",0.071812,0.071412,0.14322400000000002
"Frontal pole, layer 2/3",0.016825,0.019466999999999998,0.036292
"Primary somatosensory area, trunk, layer 2/3",0.041616,0.033011,0.074627
"Retrosplenial area, lateral agranular part, layer 1",0.042418,0.038085,0.08050299999999999
Caudoputamen,2.136041,2.033416,4.1694569999999995
mammillary peduncle,0.002868,0.003147,0.0060149999999999995
"Agranular insular area, ventral part, layer 6a",0.01294,0.011394999999999999,0.024335
"Dorsal auditory area, layer 4",0.010152999999999999,0.011855,0.022008
Superior central nucleus raphe,0.063583,0.062098,0.125681
"Orbital area, ventrolateral part, layer 6b",0.000625,0.000638,0.001263
mammillotegmental tract,0.006958,0.006986,0.013944
Ventral medial nucleus of the thalamus,0.09600199999999999,0.093038,0.18903999999999999
"Retrosplenial area, ventral part, layer 5",0.121846,0.11304499999999999,0.234891
Ventrolateral preoptic nucleus,0.004718,0.004646,0.009364
mammillothalamic tract,0.013718,0.014124,0.027842
"Perirhinal area, layer 5",0.012029,0.013627,0.025655999999999998
Ventromedial hypothalamic nucleus,0.051267,0.049999999999999996,0.101267
"Agranular insular area, ventral part, layer 2/3",0.048832999999999994,0.045681,0.09451399999999999
"Posterior auditory area, layer 1",0.010622,0.010366,0.020988
medial lemniscus,0.057338,0.060292,0.11763
Olfactory areas,0.35911,0.34723899999999996,0.7063489999999999
"Agranular insular area, ventral part, layer 6b",0.00022799999999999999,0.000188,0.000416
"Primary somatosensory area, nose, layer 5",0.045887,0.044559,0.090446
Cortical subplate,0.028661,0.030289999999999997,0.058950999999999996
"Agranular insular area, ventral part, layer 1",0.021079999999999998,0.02,0.04108
Olivary pretectal nucleus,0.004592,0.00466,0.009252
"Infralimbic area, layer 1",0.010119,0.009932,0.020051
Cuneate nucleus,0.022168,0.023438999999999998,0.045606999999999995
Ventral posterolateral nucleus of the thalamus,0.084757,0.07717399999999999,0.161931
"Primary visual area, layer 4",0.06329,0.072875,0.13616499999999998
"Ventral posterolateral nucleus of the thalamus, parvicellular part",0.009552,0.00958,0.019132
"Entorhinal area, medial part, dorsal zone, layer 5",0.066134,0.062684,0.128818
arbor vitae,0.394777,0.409914,0.804691
"Temporal association areas, layer 6a",0.036736,0.044513,0.08124899999999999
"Medial mammillary nucleus, median part",0.008786,0.008879999999999999,0.017666
Ventral posteromedial nucleus of the thalamus,0.166313,0.148178,0.31449099999999997
"Primary auditory area, layer 1",0.029311,0.03216,0.061471
"Ventral posteromedial nucleus of the thalamus, parvicellular part",0.023105,0.02464,0.047744999999999996
"Entorhinal area, medial part, dorsal zone, layer 6",0.045396,0.043873999999999996,0.08926999999999999
cerebellar commissure,0.0038139999999999997,0.0038309999999999998,0.007644999999999999
Ventral tegmental area,0.038895,0.042360999999999996,0.081256
"Posterolateral visual area, layer 1",0.013344,0.014659,0.028003
principal mammillary tract,0.0035979999999999996,0.0038959999999999997,0.007493999999999999
Olfactory tubercle,0.321895,0.289442,0.611337
"Ventral auditory area, layer 2/3",0.026990999999999998,0.031309,0.05829999999999999
Ventral tegmental nucleus,0.003909,0.0037129999999999997,0.007622
"Posterior auditory area, layer 4",0.0063549999999999995,0.006709,0.013064
Vascular organ of the lamina terminalis,0.00062,0.000624,0.0012439999999999999
Nucleus x,0.003519,0.003601,0.00712
"Secondary motor area, layer 5",0.374509,0.36558599999999997,0.740095
Pons,0.30435799999999996,0.304824,0.6091819999999999
"Anterior cingulate area, ventral part, layer 5",0.090519,0.085102,0.175621
Hypoglossal nucleus,0.017883,0.017818,0.035701
"Retrosplenial area, lateral agranular part, layer 5",0.061288999999999996,0.054515999999999995,0.11580499999999999
"Primary visual area, layer 5",0.095242,0.110009,0.205251
Posterior amygdalar nucleus,0.06813799999999999,0.056056999999999996,0.12419499999999999
Nucleus y,0.0012339999999999999,0.001297,0.002531
"Agranular insular area, dorsal part, layer 6a",0.054570999999999995,0.050595999999999995,0.10516699999999998
corticospinal tract,0.006938,0.0076749999999999995,0.014613
"Temporal association areas, layer 6b",0.006503999999999999,0.007631,0.014134999999999998
Piriform-amygdalar area,0.078037,0.053804,0.13184099999999999
"Posterior auditory area, layer 5",0.015044,0.016250999999999998,0.031294999999999996
spinal tract of the trigeminal nerve,0.109995,0.10482,0.21481499999999998
Periaqueductal gray,0.39775699999999997,0.391985,0.7897419999999999
Zona incerta,0.137822,0.12915,0.266972
facial nerve,0.007437999999999999,0.0070929999999999995,0.014530999999999999
"Agranular insular area, ventral part, layer 5",0.055165,0.050268,0.105433
stria medullaris,0.025282,0.02464,0.049921999999999994
Pallidum,0.09512699999999999,0.090904,0.186031
Fields of Forel,0.021733,0.022706999999999998,0.04443999999999999
"posteromedial visual area, layer 1",0.013781999999999999,0.015439,0.029220999999999997
"Supplemental somatosensory area, layer 2/3",0.180031,0.167376,0.347407
"Anterior cingulate area, ventral part, 6a",0.032909,0.030048,0.062957
"Inferior colliculus, central nucleus",0.093121,0.095456,0.188577
superior cerebellar peduncle decussation,0.004955,0.004888,0.009843000000000001
Dorsal peduncular area,0.034097999999999996,0.034113,0.068211
"Primary auditory area, layer 4",0.017079,0.020392,0.037471000000000004
"Anterior cingulate area, ventral part, 6b",0.005702,0.005147,0.010849
"Inferior colliculus, dorsal nucleus",0.10929799999999999,0.109734,0.219032
"Primary visual area, layer 2/3",0.125996,0.145259,0.271255
"Infralimbic area, layer 5",0.022137999999999998,0.022143,0.044281
"Inferior colliculus, external nucleus",0.158019,0.16552699999999998,0.323546
Dorsomedial nucleus of the hypothalamus,0.039828999999999996,0.039737999999999996,0.079567
"Agranular insular area, dorsal part, layer 6b",0.003395,0.0029969999999999997,0.006392
